,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
100,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_563e6_00008_decoder.pkl,0.9160424864832166,0.9572920205187951
101,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_563e6_00008_decoder.pkl,0.3293811928658421,0.58646050397051
102,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,hidden_all,io_confidence,io_confidence_hidden_all_563e6_00008_decoder.pkl,0.4255522731846154,0.663604860041272
103,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,hidden_all,io_evidence,io_evidence_hidden_all_563e6_00008_decoder.pkl,0.9327408540727935,0.965837454311042
104,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_563e6_00008_decoder.pkl,0.3874856001369087,0.630515115786099
105,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,output,io_confidence,io_confidence_output_563e6_00008_decoder.pkl,0.0014526694635965676,0.0840480760510214
106,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,output,io_evidence,io_evidence_output_563e6_00008_decoder.pkl,0.8805139502589261,0.93838817000337
107,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,output,io_lr_tplus1,io_lr_tplus1_output_563e6_00008_decoder.pkl,0.002399175452868274,0.06552190369089439
108,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,hidden_state,io_confidence,io_confidence_hidden_state_563e6_00009_decoder.pkl,0.5206744135543483,0.7222592876574931
109,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,hidden_state,io_evidence,io_evidence_hidden_state_563e6_00009_decoder.pkl,0.9171540791790558,0.9577398102518022
110,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_563e6_00009_decoder.pkl,0.4570525804636064,0.6763427166071735
111,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_563e6_00009_decoder.pkl,0.5176196959073247,0.7201774331190932
112,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_563e6_00009_decoder.pkl,0.9225327427023082,0.9605291199602276
113,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_563e6_00009_decoder.pkl,0.48969047014136735,0.70053857150461
114,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,hidden_all,io_confidence,io_confidence_hidden_all_563e6_00009_decoder.pkl,0.5590470609568492,0.7488971823035644
115,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,hidden_all,io_evidence,io_evidence_hidden_all_563e6_00009_decoder.pkl,0.9355381078564501,0.9674791509642695
116,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_563e6_00009_decoder.pkl,0.5431175215446394,0.7373271915080245
117,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,output,io_confidence,io_confidence_output_563e6_00009_decoder.pkl,-0.0032469329277438064,0.04809752580900932
118,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,output,io_evidence,io_evidence_output_563e6_00009_decoder.pkl,0.8710724358875218,0.9333672726542832
119,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00009,output,io_lr_tplus1,io_lr_tplus1_output_563e6_00009_decoder.pkl,-0.0014507658185356487,0.017945641163597228
120,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,hidden_state,io_confidence,io_confidence_hidden_state_563e6_00010_decoder.pkl,0.37025251219537214,0.6097181752587322
121,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,hidden_state,io_evidence,io_evidence_hidden_state_563e6_00010_decoder.pkl,0.9062084992836266,0.9521618603771564
122,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_563e6_00010_decoder.pkl,0.24695226983986318,0.5048509432442192
123,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_563e6_00010_decoder.pkl,0.39201295707036676,0.628107360990971
124,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_563e6_00010_decoder.pkl,0.9100339128858149,0.9542257611630685
125,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_563e6_00010_decoder.pkl,0.30981505258508424,0.5666092434429422
126,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,hidden_all,io_confidence,io_confidence_hidden_all_563e6_00010_decoder.pkl,0.4551631435056126,0.6760256556304229
127,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,hidden_all,io_evidence,io_evidence_hidden_all_563e6_00010_decoder.pkl,0.9156089993924282,0.9570696926070367
128,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_563e6_00010_decoder.pkl,0.34428068248558397,0.5961817881000545
129,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,output,io_confidence,io_confidence_output_563e6_00010_decoder.pkl,-0.004834296700703344,0.018096310560614927
130,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,output,io_evidence,io_evidence_output_563e6_00010_decoder.pkl,0.8456027170440346,0.9196316120026724
131,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00010,output,io_lr_tplus1,io_lr_tplus1_output_563e6_00010_decoder.pkl,-0.0016163519746072996,0.010943738164180459
132,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00011,hidden_state,io_confidence,io_confidence_hidden_state_563e6_00011_decoder.pkl,0.44323778913189826,0.669328505865574
