,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
91,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00015,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00015_decoder.pkl,0.9317857639027736,0.9653963497836445
92,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00015,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00015_decoder.pkl,0.2696323643922819,0.5197842298101304
93,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00015,output,io_confidence,io_confidence_output_1ad6e_00015_decoder.pkl,-0.005226781634145139,0.011257381919870968
94,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00015,output,io_evidence,io_evidence_output_1ad6e_00015_decoder.pkl,0.9046572863238418,0.9512383871890647
95,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00015,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00015_decoder.pkl,-0.0017384499124108999,0.004814566909648212
96,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00016,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00016_decoder.pkl,0.45637804101027757,0.676868869214843
97,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00016,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00016_decoder.pkl,0.9263246665219651,0.9626669248298454
98,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00016,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00016_decoder.pkl,0.33372975932941806,0.578325843609749
99,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00016,output,io_confidence,io_confidence_output_1ad6e_00016_decoder.pkl,-0.004476208756821087,0.03470059670571529
100,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00016,output,io_evidence,io_evidence_output_1ad6e_00016_decoder.pkl,0.902192868837024,0.9499659957042815
101,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00016,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00016_decoder.pkl,-0.0017700653069270267,-0.015151796521686495
102,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00017,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00017_decoder.pkl,0.39583204112801595,0.6311732875525046
103,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00017,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00017_decoder.pkl,0.9308462304695753,0.9649444969863822
